measurement_method,scenario,variable,value,scheme,phase,m,B_MB,s,c,n,seconds,seconds_stddev,repeats,ok
protocol_execution,vary_B,B_MB,80,YuTC25,ProofGen,5,80,20,690,125000,0.166666181,0.013936946,3,True
protocol_execution,vary_B,B_MB,80,YuTC25,Verify,5,80,20,690,125000,0.47970225,0.016553721,3,True
protocol_execution,vary_B,B_MB,80,YuTC25,Audit,5,80,20,690,125000,0.662196194,0.031382227,3,True
protocol_execution,vary_B,B_MB,80,ZhangTPDS23,Store,5,80,20,690,125000,171.620015195,1.648342128,3,True
protocol_execution,vary_B,B_MB,80,ZhangTPDS23,Challenge,5,80,20,690,125000,0.013285681,0.001658322,3,True
protocol_execution,vary_B,B_MB,80,ZhangTPDS23,ProofGen,5,80,20,690,125000,0.509849625,0.027588151,3,True
protocol_execution,vary_B,B_MB,80,ZhangTPDS23,Verify,5,80,20,690,125000,0.984447027,0.069039519,3,True
protocol_execution,vary_B,B_MB,80,ZhangTPDS23,Audit,5,80,20,690,125000,1.507582333,0.093991628,3,True
protocol_execution,vary_B,B_MB,80,MiaoSCIS2026,Store,5,80,20,690,125000,148.252489208,0.307885713,3,True
protocol_execution,vary_B,B_MB,80,MiaoSCIS2026,Challenge,5,80,20,690,125000,0.005915264,0.000144732,3,True
protocol_execution,vary_B,B_MB,80,MiaoSCIS2026,ProofGen,5,80,20,690,125000,0.279623722,0.000386965,3,True
protocol_execution,vary_B,B_MB,80,MiaoSCIS2026,Verify,5,80,20,690,125000,0.550891958,0.004106075,3,True
protocol_execution,vary_B,B_MB,80,MiaoSCIS2026,Audit,5,80,20,690,125000,0.836430944,0.004461244,3,True
protocol_execution,vary_B,B_MB,80,XuTIFS26,Store,5,80,20,690,125000,80.464722,1.188650417,3,True
protocol_execution,vary_B,B_MB,80,XuTIFS26,Challenge,5,80,20,690,125000,0.003061917,0.000257636,3,True
protocol_execution,vary_B,B_MB,80,XuTIFS26,ProofGen,5,80,20,690,125000,0.194881444,0.014944105,3,True
protocol_execution,vary_B,B_MB,80,XuTIFS26,Verify,5,80,20,690,125000,0.487254473,0.037971449,3,True
protocol_execution,vary_B,B_MB,80,XuTIFS26,Audit,5,80,20,690,125000,0.685197834,0.05308456,3,True
protocol_execution,vary_B,B_MB,80,FoldAudit,Store,5,80,20,690,125000,88.785956764,4.282731141,3,True
protocol_execution,vary_B,B_MB,80,FoldAudit,Challenge,5,80,20,690,125000,0.002116833,0.000186458,3,True
protocol_execution,vary_B,B_MB,80,FoldAudit,ProofGen,5,80,20,690,125000,0.288914292,0.011655576,3,True
protocol_execution,vary_B,B_MB,80,FoldAudit,Verify,5,80,20,690,125000,0.588924153,0.026168242,3,True
protocol_execution,vary_B,B_MB,80,FoldAudit,Audit,5,80,20,690,125000,0.879955278,0.015650761,3,True
protocol_execution,vary_B,B_MB,90,YuTC25,Store,5,90,20,690,140625,91.305477278,1.646080389,3,True
protocol_execution,vary_B,B_MB,90,YuTC25,Challenge,5,90,20,690,140625,0.015696069,0.002831891,3,True
protocol_execution,vary_B,B_MB,90,YuTC25,ProofGen,5,90,20,690,140625,0.170994556,0.00621804,3,True
protocol_execution,vary_B,B_MB,90,YuTC25,Verify,5,90,20,690,140625,0.493995111,0.01853859,3,True
protocol_execution,vary_B,B_MB,90,YuTC25,Audit,5,90,20,690,140625,0.680685736,0.025905158,3,True
protocol_execution,vary_B,B_MB,90,ZhangTPDS23,Store,5,90,20,690,140625,190.418055917,0.369410938,3,True
protocol_execution,vary_B,B_MB,90,ZhangTPDS23,Challenge,5,90,20,690,140625,0.014743903,0.001721427,3,True
protocol_execution,vary_B,B_MB,90,ZhangTPDS23,ProofGen,5,90,20,690,140625,0.540436764,0.016646298,3,True
protocol_execution,vary_B,B_MB,90,ZhangTPDS23,Verify,5,90,20,690,140625,0.993627597,0.016909874,3,True
protocol_execution,vary_B,B_MB,90,ZhangTPDS23,Audit,5,90,20,690,140625,1.548808264,0.034803297,3,True
protocol_execution,vary_B,B_MB,90,MiaoSCIS2026,Store,5,90,20,690,140625,166.481638528,0.832078958,3,True
protocol_execution,vary_B,B_MB,90,MiaoSCIS2026,Challenge,5,90,20,690,140625,0.005859236,6.2691e-05,3,True
protocol_execution,vary_B,B_MB,90,MiaoSCIS2026,ProofGen,5,90,20,690,140625,0.278023847,0.002121007,3,True
protocol_execution,vary_B,B_MB,90,MiaoSCIS2026,Verify,5,90,20,690,140625,0.556302264,0.013592835,3,True
protocol_execution,vary_B,B_MB,90,MiaoSCIS2026,Audit,5,90,20,690,140625,0.840185347,0.014357158,3,True
protocol_execution,vary_B,B_MB,90,XuTIFS26,Store,5,90,20,690,140625,87.879023403,2.060238427,3,True
protocol_execution,vary_B,B_MB,90,XuTIFS26,Challenge,5,90,20,690,140625,0.003147236,0.000156975,3,True
protocol_execution,vary_B,B_MB,90,XuTIFS26,ProofGen,5,90,20,690,140625,0.20939743,0.021182056,3,True
protocol_execution,vary_B,B_MB,90,XuTIFS26,Verify,5,90,20,690,140625,0.537054667,0.030754443,3,True
protocol_execution,vary_B,B_MB,90,XuTIFS26,Audit,5,90,20,690,140625,0.749599333,0.027572923,3,True
protocol_execution,vary_B,B_MB,90,FoldAudit,Store,5,90,20,690,140625,103.953250694,0.635439047,3,True
protocol_execution,vary_B,B_MB,90,FoldAudit,Challenge,5,90,20,690,140625,0.001865139,0.000201627,3,True
protocol_execution,vary_B,B_MB,90,FoldAudit,ProofGen,5,90,20,690,140625,0.32731382,0.016467488,3,True
protocol_execution,vary_B,B_MB,90,FoldAudit,Verify,5,90,20,690,140625,0.586005139,0.006615707,3,True
protocol_execution,vary_B,B_MB,90,FoldAudit,Audit,5,90,20,690,140625,0.915184097,0.016862835,3,True
protocol_execution,vary_B,B_MB,100,YuTC25,Store,5,100,20,690,156250,106.286174528,2.255693128,3,True
protocol_execution,vary_B,B_MB,100,YuTC25,Challenge,5,100,20,690,156250,0.017582681,0.002471216,3,True
protocol_execution,vary_B,B_MB,100,YuTC25,ProofGen,5,100,20,690,156250,0.213594931,0.014003405,3,True
protocol_execution,vary_B,B_MB,100,YuTC25,Verify,5,100,20,690,156250,0.605485208,0.028684594,3,True
protocol_execution,vary_B,B_MB,100,YuTC25,Audit,5,100,20,690,156250,0.83666282,0.027406454,3,True
protocol_execution,vary_B,B_MB,100,ZhangTPDS23,Store,5,100,20,690,156250,215.544622236,0.92721493,3,True
protocol_execution,vary_B,B_MB,100,ZhangTPDS23,Challenge,5,100,20,690,156250,0.01648875,0.00065468,3,True
protocol_execution,vary_B,B_MB,100,ZhangTPDS23,ProofGen,5,100,20,690,156250,0.527621861,0.048005909,3,True
protocol_execution,vary_B,B_MB,100,ZhangTPDS23,Verify,5,100,20,690,156250,0.988131014,0.046178127,3,True
